index,word,x,y,cluster,remove
3626,recruit,2.3753638,3.2900732,41,
1566,possess,3.0870852,3.2883716,36,
1831,guide,1.3843875,3.2867987,0,
1904,borrow,-2.8729167,3.2859766,33,
3145,release_dvd,-3.634852,3.2793605,54,
792,survive,0.63583744,3.2727172,0,
2888,digital,-3.7648768,3.2716331,54,
1543,grade,4.6381516,3.270779,46,
3828,widescreen,-3.7349358,3.2665868,54,
1546,kidnap,1.181038,3.2601862,0,
369,video,-3.7252653,3.2558818,54,
1321,pack,-1.5585449,3.2551382,24,
3381,armed,2.4436793,3.255027,41,
3194,dvd_release,-3.659029,3.253112,54,
3162,unit,2.264797,3.249716,41,
1295,accident,0.1385821,3.2461658,0,
3638,arrival,0.9963362,3.24025,0,
3985,available_dvd,-3.6555853,3.235999,54,
1339,load,-1.73989,3.23506,24,
2076,format,-3.71519,3.232292,54,
1228,collection,-3.49709,3.2315977,54,
2890,flee,1.0909215,3.2259111,0,
988,demon,3.2024128,3.223669,36,
495,carry,-0.94626176,3.2227206,24,
1493,print,-3.7017903,3.222676,54,
595,battle,2.5407586,3.2206595,41,
1935,spell,3.5311108,3.2206042,36,
1102,round,-0.7794856,3.2205665,24,
296,break,-0.94090027,3.2201238,24,
1200,church,3.0557382,3.2187672,36,
232,cut,-1.0966183,3.2161057,24,
1721,blockbuster,-2.9465575,3.2140758,33,
1391,gold,1.3771067,3.2138064,0,
2517,fighter,2.6859136,3.2104826,41,
1178,enemy,2.5404687,3.2082314,41,
846,visit,1.2779279,3.204325,0,
228,fight,2.6609035,3.2024474,41,
3695,bonus,-3.640223,3.2023714,54,
801,extra,-3.5842674,3.1970584,54,
1077,tape,-3.6518366,3.1961126,54,
1065,available,-3.6457787,3.1946497,54,
2195,quest,1.1106497,3.1944032,0,
2694,restore,-3.694161,3.1935961,54,
3187,catholic,3.068238,3.1904314,36,
172,dvd,-3.6217208,3.1896434,54,
2367,transfer,-3.6893835,3.1842506,54,
539,attack,0.53914297,3.183336,0,
2585,disc,-3.624271,3.1782796,54,
1286,devil,3.250612,3.178057,36,
1794,chief,2.3734074,3.1777523,41,
696,rip,-1.5675732,3.176214,24,
2164,survivor,0.66030973,3.175951,0,
3299,union,2.5205348,3.1697323,41,
1142,rescue,1.4644464,3.167132,0,
603,copy,-3.514304,3.1644502,54,
2858,combat,2.5619783,3.1623282,41,
3211,tip,-1.8661864,3.1608887,24,
1095,angel,3.7775848,3.1608107,36,
1861,vhs,-3.6283379,3.1606429,54,
1737,terrorist,2.3224978,3.1538613,41,
3097,cd,-3.5283756,3.153629,54,
3507,barrel,-1.7007769,3.150224,24,
3783,dvds,-3.5621889,3.148752,54,
3935,come_home,1.302651,3.1462421,0,
1622,curse,3.2369387,3.1453605,36,
318,rent,-2.9438927,3.1424704,33,
681,chase,0.24146806,3.141069,50,
2055,training,2.4437397,3.1380067,41,
1707,dig,0.75340915,3.1352677,0,
2724,locate,1.3615779,3.1347258,0,
220,dead,0.48549753,3.1345966,0,
3370,wreck,0.31203952,3.1316283,50,
2840,library,-3.4898145,3.1290762,54,
730,sell,-2.7704854,3.123181,33,
3653,dead_body,0.004677921,3.123175,50,
917,military,2.3676145,3.121254,41,
2466,dump,0.010799789,3.1210585,50,
308,buy,-2.9359818,3.1189158,33,
2002,purchase,-3.3457017,3.1168976,54,
470,escape,1.1206186,3.116616,0,
2574,satan,3.2636395,3.1125863,36,
1239,mission,2.1353223,3.1105895,41,
2216,accidentally,-0.027368432,3.1080613,50,
906,count,3.1588585,3.1077952,36,
778,box,-2.3177032,3.1003282,33,
3376,custer,2.5420704,3.0996273,41,
3380,destiny,1.0732346,3.0994797,0,
1491,lord,3.1800551,3.0981197,36,
2952,knight,3.7778144,3.0980332,36,
106,run,-0.16450934,3.0964959,50,
867,literally,-1.1156284,3.0954046,24,
1768,fighting,2.8118942,3.093432,41,
3276,package,-2.6395376,3.0930083,33,
392,pay,-2.8475306,3.091395,33,
2440,video_store,-2.9870179,3.0869544,33,
2715,navy,2.3648474,3.0845635,41,
3951,voodoo,3.2728736,3.0839384,36,
3915,rambo,2.6541789,3.0814178,41,
3301,shelf,-2.9765604,3.0768282,33,
531,put,-1.0251173,3.0736713,24,
1718,prince,3.7112584,3.0716956,36,
1765,path,0.9401245,3.0715299,17,
1307,priest,3.2617953,3.0681674,36,
2062,rental,-2.936336,3.0676003,33,
425,pull,-1.0112392,3.066271,24,
517,soldier,2.5296285,3.0648906,41,
1476,price,-2.908052,3.064263,33,
508,build,-0.110577844,3.0633752,50,
1251,officer,2.30025,3.0589824,41,
2928,sale,-2.830934,3.0579274,33,
3537,bin,-2.9994595,3.0569928,33,
2832,pirate,3.6222744,3.0569167,36,
412,stick,-1.491455,3.0549378,24,
2768,bruno,3.3331304,3.054155,36,
2221,princess,3.6066806,3.0531538,36,
836,army,2.423346,3.0498984,41,
449,cover,-2.086433,3.0489402,33,
2242,ticket,-2.9063797,3.04098,33,
3220,troop,2.4758253,3.0402708,41,
861,camp,2.4141538,3.0383954,41,
2725,item,-2.580305,3.0330424,33,
2974,colonel,2.1279483,3.0314798,41,
1011,push,-0.9645162,3.0261192,24,
2375,con,-2.3982978,3.0254803,33,
1512,letter,-2.1051855,3.021961,33,
321,walk,-1.0313015,3.013233,24,
2472,santa,3.6860638,3.012943,36,
943,store,-2.6176074,3.0062246,33,
2548,fancy,-2.4480147,3.0051985,33,
1310,tie,-1.171932,3.0035987,24,
1401,shop,-2.4439473,3.0004315,33,
1596,paper,-2.364361,2.9965246,33,
187,home,1.4179189,2.9928768,17,
1121,hunt,1.1793802,2.988197,17,
1797,stare,-1.0477649,2.9857764,24,
3733,cent,-2.8584218,2.9825459,33,
1874,card,-2.231819,2.9816945,33,
1985,shake,-0.9836001,2.9776318,24,
2685,expensive,-2.55624,2.9752388,33,
711,hide,0.6066875,2.9694965,0,
992,alive,0.40482235,2.967245,50,
3148,marine,2.34675,2.966119,41,
3508,nun,3.3122327,2.964914,36,
2190,command,2.188743,2.9583588,41,
3763,ritual,3.3018112,2.954356,36,
1471,buck,-2.7871335,2.9473472,33,
1890,lift,-1.0625114,2.9427521,24,
1750,remove,-1.2028074,2.941604,24,
590,king,3.2088284,2.9398432,36,
2815,afford,-2.546515,2.9386117,33,
3126,ally,2.5048206,2.9358644,41,
2959,trail,0.9584847,2.9339287,17,
646,middle,0.18254806,2.9323916,50,
2311,chop,-1.0376962,2.9283109,24,
2125,bury,0.3672368,2.926771,50,
1558,dollar,-2.7867324,2.926407,33,
1440,cash,-2.6401582,2.9151354,33,
2228,pan,-0.80105704,2.9108648,24,
989,government,2.5002584,2.909518,41,
753,master,-1.0782255,2.9070234,24,
2438,slip,-1.0048921,2.9063032,24,
1119,cost,-2.7204175,2.9021196,33,
157,money,-2.7162247,2.8998349,33,
1423,witch,3.4127004,2.8956363,36,
3117,fund,-2.5923557,2.881649,33,
2545,citizen,2.5587058,2.8774185,41,
2580,million_dollar,-2.6661468,2.8672948,33,
1345,loose,-1.0860287,2.863557,24,
3038,politician,2.5806026,2.8625877,41,
1109,trap,0.97113734,2.8607726,17,
1472,abandon,1.2585964,2.8602448,17,
2590,shall,3.1599429,2.850559,36,
1137,captain,2.0065684,2.848539,41,
2546,pound,-1.1327716,2.8387084,24,
164,hand,-1.100987,2.8336523,24,
1026,million,-2.6383526,2.8299713,33,
3296,monk,3.320657,2.8278642,36,
67,big,-0.6662438,2.815231,24,
3457,commander,2.0065649,2.8075318,41,
1697,ancient,3.2151687,2.807136,36,
1098,building,-0.15223455,2.8003528,50,
2617,butcher,0.28687483,2.797827,50,
1832,grave,0.28318927,2.7936804,50,
2401,vietnam,2.6184475,2.7935581,41,
804,spot,-0.18551317,2.7898757,50,
2591,menace,1.2656524,2.7892354,17,
3364,myth,2.9370608,2.786054,12,
3491,tiger,3.6396215,2.7702496,51,
2561,luke,1.9989319,2.7579904,41,
2903,emperor,3.286289,2.7547817,36,
2261,block,-0.15732035,2.750023,50,
2679,spread,0.33959374,2.7484674,50,
1009,surround,0.10523731,2.7483647,50,
3658,kingdom,3.1773872,2.7443671,36,
2758,handful,-0.0020513174,2.7398155,50,
348,drive,0.49186388,2.7353911,17,
642,straight,-1.571906,2.7353394,1,
1129,pilot,1.8606858,2.7320533,41,
2968,nearby,1.2808703,2.713917,17,
3205,kirk,1.9177357,2.7118812,41,
691,outside,0.11861492,2.7095852,50,
3680,spock,1.892061,2.7086692,41,
2689,savage,0.9127015,2.7055552,17,
3477,sailor,2.0146446,2.6943908,41,
2073,wander,1.1199201,2.693572,17,
2994,chan,3.9589064,2.689751,51,
889,road,0.60453355,2.6870441,17,
1189,queen,3.3594306,2.6849804,36,
898,drop,-0.79147345,2.6823885,24,
492,huge,-0.5347159,2.6818755,1,
3927,buffalo,0.89003164,2.6767998,17,
1244,unknown,0.024465347,2.6753151,50,
1553,lay,-0.9875228,2.6689374,24,
606,ride,0.61879396,2.6688159,17,
3420,pin,-0.6320947,2.66497,24,
1363,president,2.5251486,2.6629205,41,
659,inside,0.105201066,2.644256,50,
986,wild,0.6936092,2.6440792,17,
1097,ring,-0.6945533,2.641605,24,
3252,wipe,0.2704356,2.6339378,50,
1139,park,0.6376692,2.630525,17,
2799,iron,3.7258868,2.6286457,51,
1824,dragon,3.696956,2.6286056,51,
254,small,0.041061435,2.618886,50,
3888,karate,3.5292132,2.6106312,51,
1576,string,-0.8923682,2.6099524,24,
2260,sword,3.7496145,2.606369,51,
1864,deadly,1.1941245,2.603176,17,
269,hit,-0.62186766,2.600567,24,
1959,warrior,3.6685636,2.600271,51,
3175,beneath,0.5110875,2.5977674,17,
3396,rocky,0.654168,2.5942967,17,
939,roll,-0.71675754,2.5876508,24,
2763,toss,-0.8794348,2.5869403,24,
1657,hunter,1.1086015,2.5858567,17,
3909,paradise,3.0727806,2.569352,12,
2712,bang,-0.6679048,2.5639672,24,
2899,blade,3.8080585,2.5569732,51,
2958,smash,-0.6187723,2.5486803,24,
3536,temple,3.4229267,2.5484488,51,
881,journey,1.0470244,2.5473065,17,
2404,ninja,3.7920885,2.5423496,51,
2919,communist,2.7856605,2.541658,12,
1607,wide,0.001020072,2.5399406,50,
303,throw,-0.9757247,2.5371926,24,
841,wood,1.2698098,2.5336723,17,
1389,knock,-0.623936,2.5318882,24,
1961,massive,-0.3251266,2.530797,1,
3318,enterprise,1.5702215,2.530797,17,
3236,enormous,-0.13615263,2.5242877,50,
3662,vast,-0.17857538,2.5103586,50,
1466,thousand,0.14940426,2.5100331,50,
570,large,-0.08412533,2.501075,50,
1793,dozen,-0.16560785,2.4980092,50,
3274,poison,0.25599176,2.4966543,50,
864,hang,-0.9269128,2.4959025,24,
3761,boil,-0.9599231,2.489868,24,
2227,circle,0.35960907,2.484422,50,
3156,amount,-0.42592657,2.482921,1,
3169,launch,1.3126202,2.4739108,17,
1989,shut,-0.8805986,2.4692874,24,
224,fall,-0.3856287,2.4674087,1,
718,blow,-0.41161206,2.4622345,1,
821,burn,0.036555484,2.461741,50,
3295,empire,2.9808874,2.4573472,12,
2417,official,2.5645485,2.448791,12,
1811,kung_fu,3.9161365,2.447553,51,
2506,hundred,0.0013823514,2.4413812,50,
3760,seed,0.006251707,2.439179,50,
1776,national,2.473974,2.4349985,12,
2254,crush,-0.38082486,2.4326262,24,
2643,blast,-0.3940535,2.429274,1,
3108,scratch,-0.6475865,2.4283817,1,
1745,tiny,0.15799032,2.4274063,50,
2051,plant,0.40048337,2.4260976,50,
1463,martial_art,3.985566,2.4201393,51,
1909,rough,-1.4332306,2.4176536,1,
1953,nail,-0.6016788,2.413405,1,
3528,jackie_chan,4.0695176,2.4049325,51,
2116,explode,-0.19775383,2.3989534,50,
2489,gas,0.243744,2.3972,50,
2975,revolutionary,2.9395413,2.394171,12,
2083,seagal,4.0472536,2.3899906,51,
2323,hong_kong,3.9793148,2.3783846,51,
1186,board,1.1462,2.3780835,17,
2263,proceed,-0.98682666,2.3760054,24,
3320,van_damme,4.0681148,2.3708727,51,
4005,steven_seagal,4.057284,2.3688397,51,
1218,crowd,-0.14592421,2.367043,50,
1149,clean,-1.4485179,2.3647034,1,
1451,station,1.1199965,2.3586614,17,
3807,action_flick,4.0819874,2.3584678,51,
3794,voyage,0.97799367,2.3560617,17,
2621,che,2.8986511,2.355093,12,
3488,freeze,0.0015915715,2.3528433,50,
144,head,-0.6919731,2.3512616,1,
1473,dirty,-1.462197,2.3493087,1,
1665,explosion,-0.0696594,2.3489769,50,
555,beat,-0.4179284,2.348207,1,
2314,farm,2.0090578,2.3452573,17,
1969,flight,0.95797604,2.3437843,17,
2306,tour,2.3314552,2.3412664,12,
1699,punch,-0.5886133,2.339654,1,
3522,prey,1.119744,2.3393734,17,
2370,remote,1.3010911,2.3361807,17,
1091,field,1.2355598,2.3335,17,
461,fire,-0.033509452,2.3308835,50,
2537,nuclear,0.5323817,2.3200915,17,
1617,crack,-0.85766363,2.3195956,24,
1807,bus,0.6743029,2.3164005,17,
90,action,4.1989107,2.3152385,51,
2172,revolution,2.9535892,2.3069732,12,
2075,driver,0.59868383,2.3064406,17,
3130,wire,-0.06365285,2.3064363,50,
3265,roman,3.1491377,2.3062317,12,
1848,lock,-1.0095862,2.306067,1,
3409,farmer,2.0386307,2.3050983,17,
3329,steel,-0.023853373,2.3049254,50,
1836,jewish,3.0160372,2.3029926,12,
3273,choreography,4.2340517,2.3010285,51,
1225,phone,-1.0845362,2.2994716,1,
304,car,0.35820374,2.2977664,50,
1314,fight_scene,4.2286057,2.2965407,51,
1467,u_s,2.5886042,2.2950275,12,
1074,bomb,0.44464806,2.2936149,50,
2553,action_sequence,4.235391,2.29213,51,
3808,missile,0.8323047,2.2919757,17,
2923,soviet,2.8719049,2.291465,12,
1372,stunt,4.2390556,2.2902277,51,
2431,united_states,2.6454961,2.2901263,12,
3105,flame,-0.14996287,2.2893538,50,
2203,corner,-0.9592441,2.279465,1,
1666,seat,-1.2461218,2.277478,1,
3675,rifle,0.017160188,2.2769027,50,
3165,strand,1.2933813,2.273733,17,
2499,tower,0.10160807,2.2723675,50,
2333,action_scene,4.2619143,2.2703261,51,
3532,jews,3.013788,2.2693555,12,
2722,car_chase,4.2620473,2.2659004,51,
1841,corpse,-0.07955649,2.26375,50,
2312,slap,-0.9908156,2.250586,24,
677,train,0.69344175,2.2494872,17,
515,gun,-0.14827536,2.2454128,50,
2945,passenger,0.6748123,2.2449455,17,
2951,airport,0.75767624,2.2449417,17,
862,ship,0.9269673,2.2433016,17,
3506,wheel,0.088988096,2.2416904,50,
845,wall,-0.92528963,2.2375433,1,
2756,helicopter,0.7460694,2.2374232,17,
728,crew,0.9719578,2.236679,17,
2607,tank,0.425299,2.2277157,50,
1076,hole,0.13856347,2.227515,50,
2054,cage,-0.5917802,2.2244966,1,
1924,truck,0.23907636,2.2220292,50,
733,travel,1.2594455,2.2164729,17,
806,door,-1.099287,2.215532,1,
2821,basement,1.5844158,2.20716,14,
2822,rocket,0.9515987,2.2053275,17,
1770,bullet,-0.12586945,2.2049077,50,
1080,plane,0.74507535,2.2039886,17,
3591,chew,-0.65042734,2.189609,1,
2675,airplane,0.60945976,2.18118,17,
3639,yard,0.19530924,2.1753244,50,
712,land,0.8602732,2.1719987,17,
1360,crash,0.68586653,2.1705325,17,
178,war,2.8808703,2.1702201,12,
3052,square,1.4407941,2.1648054,17,
1634,hitler,3.044361,2.1573794,12,
3037,broken,-0.516994,2.157243,1,
1821,bridge,1.2046626,2.1565218,17,
1280,floor,-1.2153636,2.1476402,1,
1204,boat,0.74555266,2.1455662,17,
1469,castle,1.6934433,2.1449778,17,
3224,transport,1.2233672,2.144304,17,
3744,axe,-0.17210965,2.1440187,50,
1195,window,-1.1191839,2.1435604,1,
552,fly,0.634387,2.1426592,17,
2127,ocean,0.7236296,2.1365094,17,
1051,edge,0.06542795,2.1345344,50,
2509,gate,0.5410817,2.134448,17,
159,house,1.6664186,2.1289017,17,
2048,chair,-1.2356678,2.1279922,1,
2218,stab,-0.6538708,2.1278455,1,
3563,civilization,1.1983093,2.1174932,17,
3414,invasion,2.9742625,2.1065273,12,
3046,cabin,1.4921814,2.1061187,17,
141,face,-0.61264634,2.1039238,1,
2544,heat,0.16246718,2.0966964,50,
1509,nazi,3.0545254,2.0947006,12,
2908,mummy,1.6417326,2.0940812,14,
543,space,1.039444,2.0938785,17,
2467,throat,-0.7102837,2.0926607,1,
2321,washington,2.2903686,2.0870156,12,
1140,arm,-0.59288013,2.0867124,1,
2647,repeatedly,-0.74557894,2.085056,1,
2711,mansion,1.7396669,2.0831294,17,
3314,museum,1.7879202,2.081187,17,
2828,russia,2.9872115,2.0803437,12,
1996,chain,-0.30866107,2.0743895,1,
1671,finger,-0.7026823,2.0688848,1,
1416,wake,-1.4569541,2.066911,1,
2992,resident,1.8079149,2.060652,14,
2016,dracula,1.6928463,2.0599716,14,
809,kick,-0.49089697,2.0528016,1,
1714,wave,0.109173276,2.0464826,50,
469,earth,1.0747584,2.045248,17,
2346,shoulder,-0.6413579,2.0434804,1,
587,near,0.46844617,2.0424864,17,
1134,wind,0.3325123,2.035261,50,
1271,community,2.4002147,2.0340927,12,
429,room,-1.2363238,2.0281594,1,
1687,sink,0.21498427,2.0227919,50,
1349,hill,1.0631533,2.0225854,17,
3797,berlin,2.9385288,2.01474,12,
1623,wound,-0.5242335,2.0139332,1,
1370,world_war,2.9367657,2.013792,12,
1734,germany,3.0197155,2.0132687,12,
1536,table,-1.2462816,2.0120697,1,
1023,planet,1.0598843,2.008748,17,
3564,drain,0.14601913,2.007738,50,
2213,winter,0.6759868,2.0069015,17,
2581,dawn,1.0244905,2.0065575,17,
1105,sea,0.76613593,2.0036228,17,
3036,pit,0.52744323,2.0033042,17,
1238,hotel,1.8440896,2.0026624,17,
851,trip,1.6721958,1.9981648,17,
2092,wwii,2.951407,1.9978205,12,
380,body,-0.30174285,1.9948288,1,
1564,leg,-0.5355885,1.9843994,1,
3810,spit,-0.77457577,1.9841416,24,
2106,knife,-0.51357627,1.9768994,1,
2862,frankenstein,1.6226263,1.9758418,14,
1496,glass,-1.0769479,1.9753897,1,
724,sleep,-1.388561,1.9723212,1,
3721,skull,-0.50139403,1.9717697,1,
2013,storm,0.5618957,1.9709839,17,
1100,mouth,-0.7867617,1.9709781,1,
2944,cliff,0.970747,1.9684552,17,
1319,apartment,1.7959167,1.9620196,17,
3793,rome,3.0036309,1.9603074,12,
1240,paris,3.1503954,1.9598036,12,
3347,bleed,-0.7572209,1.9597298,1,
914,bed,-1.3097351,1.9561644,1,
918,foot,-0.035864893,1.9490955,17,
1275,france,3.1403546,1.9471585,12,
2317,neck,-0.54945946,1.9471186,1,
3207,mar,0.9920755,1.9435159,17,
956,ground,0.052351102,1.9431924,17,
3330,tongue,-0.76267433,1.9402075,1,
3392,climb,-0.0075364374,1.9330274,17,
2948,bathroom,-1.27974,1.924236,1,
3622,tunnel,1.0825515,1.9176536,17,
1642,europe,3.0132372,1.915533,12,
3229,middle_class,2.1126833,1.9153322,17,
1500,bite,-0.5763625,1.9142461,1,
577,vampire,1.5732827,1.9114351,14,
2244,italy,3.1156952,1.9081271,12,
2253,lip,-0.7753557,1.9054456,1,
2034,ear,-0.78591126,1.9049978,1,
1250,moon,0.9819493,1.9047257,17,
2913,closet,-1.2482077,1.9036304,1,
3083,chest,-0.45314753,1.9019741,1,
3133,manhattan,1.9122622,1.9016567,17,
1073,russian,3.1570475,1.9004625,12,
3471,bedroom,-1.2505805,1.89949,1,
2612,civil_war,2.8277085,1.8983889,12,
3597,spain,3.0224607,1.8972402,12,
2455,float,0.55345404,1.8948097,17,
3580,whip,-0.38907278,1.8943307,1,
3131,dust,-0.186531,1.8942183,1,
3190,bust,-1.1348243,1.8940818,1,
876,area,1.8038318,1.8915309,17,
1865,nation,2.7015047,1.887159,12,
1779,tooth,-0.49401996,1.8867084,1,
2289,wing,0.63817024,1.8843019,17,
344,town,1.9543843,1.8805271,17,
173,eye,-0.5848673,1.8626801,1,
2070,usa,2.7202773,1.8621682,12,
2039,underground,1.2996025,1.8606529,17,
2086,rain,0.54674286,1.8493941,17,
3222,crawl,0.17426713,1.8373531,17,
2102,nose,-0.74731004,1.8341099,1,
3259,cloud,0.3836472,1.8280014,17,
3134,population,2.5508227,1.8274337,12,
3768,passage,2.7474556,1.8243244,12,
480,street,1.8960779,1.8214748,17,
1248,sight,0.60724145,1.8213263,17,
3826,brooklyn,1.9556904,1.8137367,17,
2963,drown,0.2725777,1.81345,17,
1758,lake,1.5231211,1.8062732,17,
2536,neighborhood,2.0110002,1.8034179,17,
1800,sun,0.46817836,1.8002186,17,
597,america,2.8229876,1.7990814,12,
3585,region,2.7354689,1.7980659,12,
921,london,2.0903778,1.7904603,17,
2270,cave,1.0689511,1.7867382,17,
1311,mile,1.5128026,1.7770365,17,
629,new_york,1.9432693,1.7711607,17,
567,water,0.24370655,1.7707806,17,
1480,th_century,2.7653453,1.7692807,12,
2781,chicago,1.9852139,1.7691485,17,
2445,wash,0.17559087,1.7683449,17,
3382,florida,1.9068531,1.7668866,17,
1766,small_town,2.0873754,1.7657009,17,
2089,california,1.826195,1.764154,17,
1455,beach,1.5489165,1.7633334,17,
2374,greek,2.8011916,1.7624549,12,
1470,tree,0.24253108,1.7620999,17,
330,city,1.912242,1.750677,17,
2576,predator,1.0424154,1.7497629,14,
2867,los_angeles,1.9107708,1.7489275,17,
2446,britain,2.8767018,1.7483461,12,
973,cross,-0.036761504,1.7451102,17,
3291,sand,0.09332276,1.7405279,17,
1551,century,2.8105152,1.7402933,12,
3716,nyc,1.9561744,1.7357018,17,
596,german,3.1805077,1.7356168,12,
1255,river,1.2649292,1.7240875,17,
1674,werewolf,1.3419499,1.7203152,14,
1068,desert,1.4867224,1.7140739,17,
1886,forest,1.3026923,1.7127002,17,
572,alien,1.0837826,1.7125401,14,
2005,india,2.868135,1.6958234,12,
1896,beast,1.0833136,1.6906543,14,
1412,england,2.627364,1.6851391,12,
3524,tail,-0.24008076,1.6821662,53,
3284,clone,1.077234,1.6815854,14,
2006,sky,0.32086402,1.6790352,17,
2437,australia,2.7283757,1.6676593,12,
647,island,1.8940679,1.666996,17,
2262,bat,1.0723724,1.6656013,14,
1371,mountain,1.4129242,1.6619879,17,
1853,texas,2.0643334,1.6607025,17,
1829,bone,-0.20539916,1.654984,53,
2483,urban,2.2119858,1.6495429,17,
3151,valley,1.5727106,1.6440904,17,
892,race,1.1160176,1.639645,17,
409,blood,-0.19578677,1.6379617,53,
1383,village,2.305688,1.6350176,17,
2454,toilet,-1.3204815,1.6280419,1,
424,zombie,1.3200004,1.6259557,14,
2579,pool,0.52979285,1.6212862,17,
3393,mutant,1.0971434,1.6211319,14,
3495,critter,1.0917935,1.6115243,14,
1628,japan,2.9920902,1.6108317,12,
1749,flesh,-0.21624975,1.6089478,53,
3324,immigrant,2.811385,1.6077955,12,
2987,rural,2.3228552,1.6056117,17,
1991,bag,-1.3065856,1.6029994,1,
347,country,2.7634618,1.5980871,12,
3525,spider,1.0360763,1.5969927,14,
345,monster,1.0820534,1.5967898,14,
3311,countryside,2.130438,1.5964465,17,
719,creature,1.0861591,1.5947059,14,
3391,swim,0.5848936,1.5946947,17,
2907,ireland,2.551493,1.5897244,12,
2638,butt,-0.5765763,1.589474,53,
2779,gentleman,2.9817502,1.5792998,12,
3072,popcorn,-1.4043163,1.5792037,1,
3142,cannibal,1.3156363,1.5780119,14,
2063,ice,0.4605792,1.5745897,17,
1753,jungle,1.4722236,1.561316,14,
2358,east,2.6408257,1.5558915,12,
2266,snow,0.41840613,1.5516161,17,
2047,china,2.9806776,1.5490553,12,
3249,eyed,-0.26844072,1.5473133,53,
1685,snake,1.0716476,1.546508,14,
913,giant,0.922593,1.5429295,14,
2873,kitchen,-1.2711792,1.530897,1,
3799,godzilla,1.0234988,1.5241297,14,
2701,candy,-1.3128662,1.5163189,1,
2853,pant,-0.7783561,1.5132581,53,
1658,skin,-0.33759266,1.5117333,53,
1494,australian,2.7670343,1.507001,12,
3430,smoking,-1.3251897,1.5050892,1,
997,west,2.4475365,1.5033021,12,
1173,drink,-1.2750844,1.5032985,1,
3558,crocodile,1.0586716,1.5013667,14,
482,british,2.8900163,1.5009292,12,
3559,eastern,2.9678993,1.4990934,12,
2598,territory,2.512867,1.4979411,12,
3119,coffee,-1.2691429,1.4963077,1,
1873,dinosaur,1.0025563,1.4928757,14,
1430,robot,1.0069549,1.491151,14,
1483,south,2.4951382,1.4901901,12,
3947,gorilla,1.0295705,1.4897527,14,
3196,tribe,2.7923198,1.4878967,12,
848,folk,2.6892018,1.4871309,12,
1723,canadian,2.7242134,1.4848906,12,
2484,mexico,2.6625462,1.4838611,12,
2569,africa,2.4552765,1.4809968,12,
2896,canada,2.5931609,1.480571,12,
3352,pot,-1.3068459,1.4757309,1,
3710,aussie,2.7700107,1.474095,12,
1791,smoke,-1.2673829,1.4735705,1,
1309,european,3.1699712,1.4720337,12,
1465,americans,2.9076788,1.4707364,12,
2141,beer,-1.2765993,1.4681405,1,
3135,coast,2.4194562,1.460987,12,
652,animal,1.025237,1.4589661,14,
3711,antonio,3.3000727,1.4587722,12,
2767,bottle,-1.2101414,1.4576461,1,
1449,bright,0.03532398,1.4575728,53,
3087,wet,-0.9649318,1.455413,53,
2892,yellow,-0.11542037,1.4545258,53,
1995,irish,2.7772894,1.4529425,12,
2081,north,2.4759805,1.4476188,12,
479,french,3.3128247,1.4471614,12,
3755,ant,0.82182384,1.4467779,14,
2023,shark,1.1221251,1.4464225,14,
3302,coat,-0.6886879,1.445843,53,
2618,african,2.7659562,1.4423698,12,
645,japanese,3.1344063,1.4409925,12,
3440,slice,-0.11956855,1.4386414,53,
2031,size,0.3786653,1.4333862,17,
1242,ball,-0.67158484,1.430915,53,
2097,border,2.8613832,1.430052,12,
648,red,-0.3944427,1.4300139,53,
701,blue,-0.003535448,1.4291337,53,
3065,grey,-0.017690334,1.4263405,53,
875,horse,1.1511389,1.4247127,14,
3487,shade,-0.01578432,1.4232897,53,
1525,foreign,3.324659,1.4230891,12,
2658,shirt,-0.73860586,1.4186635,53,
1882,tarzan,1.2979199,1.4180051,14,
2562,southern,2.6059105,1.4170122,12,
1318,chinese,3.0719776,1.4167504,12,
1552,native,2.8014932,1.4156747,12,
133,american,3.0742166,1.4133681,12,
2727,bull,1.0514235,1.4122217,14,
2898,swedish,3.2956073,1.4111958,12,
1975,shoe,-0.7430598,1.410763,53,
3401,san,2.7973175,1.4106616,12,
3723,franco,3.306943,1.4103357,12,
3752,scottish,2.8414345,1.4054343,12,
3511,pink,-0.19407296,1.4039077,53,
3288,polish,3.241267,1.3959136,12,
2288,ape,1.1428665,1.3958452,14,
2641,gray,-0.021344207,1.3954291,53,
2961,elephant,1.1517471,1.3951993,14,
2510,plastic,0.26343706,1.3914608,17,
2733,korean,3.1326578,1.3908386,12,
731,italian,3.219414,1.3908361,12,
1084,green,0.012085944,1.3901439,53,
866,indian,2.9266696,1.3885622,12,
3586,dutch,3.1453989,1.3874712,12,
2511,jaw,1.0923576,1.383737,14,
3625,turkish,3.205726,1.3630733,12,
1446,spanish,3.2199528,1.3609275,12,
2843,lion,1.1365491,1.3443593,14,
1535,fat,-0.5471003,1.3412235,53,
3256,garden,0.3888361,1.3405902,17,
1681,asian,3.134321,1.3399203,12,
1835,mexican,3.014977,1.3336135,12,
1774,fish,0.51891,1.31758,14,
780,hair,-0.55677134,1.2882841,53,
3132,silver,-0.6284854,1.2640492,53,
553,english,3.2595499,1.2395858,12,
2935,wine,-0.9414136,1.2289671,53,
3568,rubber,0.63884914,1.2255896,17,
346,white,-0.5966351,1.2223767,53,
818,language,3.27604,1.2212883,12,
197,black,-0.5954623,1.2201622,53,
